节点编号,时间戳,空气温度(℃),空气湿度(%),土壤温度(℃),土壤水分(%),空气CO2浓度(ppm),光照强度(lux)
6007, 2014-03-10 00:22:01,2.64,91.05,6.50,18.10,0.00,0.00
6007, 2014-03-10 00:21:01,2.66,90.60,6.56,18.10,0.00,0.00
6007, 2014-03-10 00:20:26,2.70,90.34,6.50,18.10,0.00,0.00
6007, 2014-03-10 00:19:43,2.74,90.25,6.50,18.10,0.00,0.00
6007, 2014-03-10 00:19:14,2.76,90.23,6.50,18.10,0.00,0.00
6007, 2014-03-10 00:18:44,2.80,90.29,6.50,18.10,0.00,0.00
6007, 2014-03-10 00:18:22,2.82,90.32,6.56,18.10,0.00,0.00
6007, 2014-03-10 00:18:15,2.82,90.32,6.56,18.10,0.00,0.00
6007, 2014-03-10 00:18:10,2.82,90.32,6.56,18.10,0.00,0.00
6007, 2014-03-10 00:17:40,2.88,90.41,6.56,18.10,0.00,0.00
6007, 2014-03-10 00:17:10,2.92,90.44,6.56,18.15,0.00,0.00
6007, 2014-03-10 00:15:39,3.04,90.60,6.56,18.10,0.00,0.00
6007, 2014-03-10 00:15:09,3.09,90.69,6.56,18.10,0.00,0.00
6007, 2014-03-10 00:14:15,3.15,90.88,6.56,18.05,0.00,0.00
6007, 2014-03-10 00:13:45,3.20,90.99,6.56,18.15,0.00,0.00
6007, 2014-03-10 00:13:15,3.24,91.10,6.56,18.10,0.00,0.00
6007, 2014-03-10 00:12:45,3.26,91.21,6.56,18.15,0.00,0.00
6007, 2014-03-10 00:11:52,3.33,91.38,6.56,18.10,0.00,0.00
6007, 2014-03-10 00:11:22,3.36,91.43,6.56,18.10,0.00,0.00
6007, 2014-03-10 00:10:52,3.40,91.47,6.56,18.10,0.00,0.00
6007, 2014-03-10 00:09:40,3.46,91.56,6.56,18.15,0.00,0.00
6007, 2014-03-10 00:09:09,3.48,91.61,6.56,18.15,0.00,0.00
6007, 2014-03-10 00:08:40,3.52,91.70,6.63,18.15,0.00,0.00
6007, 2014-03-10 00:07:58,3.56,91.89,6.56,18.10,0.00,0.00
6007, 2014-03-10 00:07:28,3.60,92.05,6.63,18.15,0.00,0.00
6007, 2014-03-10 00:06:58,3.63,92.20,6.56,18.15,0.00,0.00
6007, 2014-03-10 00:06:28,3.65,92.36,6.63,18.15,0.00,0.00
6007, 2014-03-10 00:05:59,3.67,92.49,6.63,18.05,0.00,0.00
6007, 2014-03-10 00:05:29,3.71,92.62,6.63,18.10,0.00,0.00
6007, 2014-03-10 00:05:00,3.72,92.77,6.63,18.15,0.00,0.00
6007, 2014-03-10 00:04:29,3.74,92.93,6.63,18.15,0.00,0.00
6007, 2014-03-10 00:03:54,3.76,93.11,6.56,18.10,0.00,0.00
6007, 2014-03-10 00:03:23,3.77,93.18,6.63,18.15,0.00,0.00
6007, 2014-03-10 00:02:59,3.78,93.26,6.63,18.15,0.00,0.00
6007, 2014-03-10 00:02:23,3.78,93.34,6.63,18.15,0.00,0.00
6007, 2014-03-10 00:01:35,3.78,93.41,6.63,18.15,0.00,0.00
6007, 2014-03-10 00:01:05,3.77,93.38,6.63,18.15,0.00,0.00
6007, 2014-03-10 00:00:35,3.75,93.33,6.63,18.20,0.00,0.00
6007, 2014-03-10 00:00:05,3.74,93.28,6.63,18.20,0.00,0.00
6007, 2014-03-09 23:59:20,3.74,93.18,6.69,18.10,0.00,0.00
6007, 2014-03-09 23:58:50,3.70,93.12,6.63,18.15,0.00,0.00
6007, 2014-03-09 23:58:20,3.72,93.02,6.63,18.15,0.00,0.00
6007, 2014-03-09 23:57:51,3.72,92.95,6.63,18.10,0.00,0.00
6007, 2014-03-09 23:57:19,3.72,92.87,6.69,18.10,0.00,0.00
6007, 2014-03-09 23:56:49,3.71,92.87,6.63,18.15,0.00,0.00
6007, 2014-03-09 23:56:20,3.72,92.92,6.69,18.15,0.00,0.00
6007, 2014-03-09 23:55:49,3.74,92.98,6.69,18.15,0.00,0.00
6007, 2014-03-09 23:55:10,3.76,93.13,6.69,18.10,0.00,0.00
6007, 2014-03-09 23:54:40,3.78,93.29,6.69,18.15,0.00,0.00
6007, 2014-03-09 23:54:10,3.80,93.44,6.69,18.15,0.00,0.00
6007, 2014-03-09 23:53:42,3.80,93.54,6.69,18.10,0.00,0.00
6007, 2014-03-09 23:53:16,3.78,93.53,6.69,18.10,0.00,0.00
6007, 2014-03-09 23:52:46,3.80,93.54,6.69,18.10,0.00,0.00
6007, 2014-03-09 23:52:16,3.78,93.51,6.69,18.10,0.00,0.00
6007, 2014-03-09 23:51:46,3.78,93.49,6.69,18.15,0.00,0.00
6007, 2014-03-09 23:51:07,3.76,93.43,6.69,18.10,0.00,0.00
6007, 2014-03-09 23:50:37,3.76,93.46,6.69,18.15,0.00,0.00
6007, 2014-03-09 23:50:07,3.76,93.48,6.69,18.15,0.00,0.00
6007, 2014-03-09 23:49:44,3.75,93.53,6.75,18.15,0.00,0.00
6007, 2014-03-09 23:49:17,3.74,93.52,6.69,18.10,0.00,0.00
6007, 2014-03-09 23:48:47,3.72,93.52,6.69,18.15,0.00,0.00
6007, 2014-03-09 23:48:18,3.72,93.49,6.75,18.15,0.00,0.00
6007, 2014-03-09 23:47:48,3.70,93.44,6.69,18.15,0.00,0.00
6007, 2014-03-09 23:46:50,3.68,93.36,6.69,18.15,0.00,0.00
6007, 2014-03-09 23:46:20,3.66,93.28,6.75,18.15,0.00,0.00
6007, 2014-03-09 23:45:50,3.64,93.20,6.75,18.15,0.00,0.00
6007, 2014-03-09 23:45:21,3.63,93.12,6.75,18.15,0.00,0.00
6007, 2014-03-09 23:44:38,3.61,93.02,6.75,18.15,0.00,0.00
6007, 2014-03-09 23:44:08,3.60,92.94,6.75,18.15,0.00,0.00
6007, 2014-03-09 23:43:42,3.60,92.82,6.75,18.10,0.00,0.00
6007, 2014-03-09 23:42:57,3.58,92.74,6.81,18.10,0.00,0.00
6007, 2014-03-09 23:42:26,3.57,92.66,6.75,18.10,0.00,0.00
6007, 2014-03-09 23:41:58,3.56,92.58,6.75,18.15,0.00,0.00
6007, 2014-03-09 23:40:38,3.53,92.28,6.75,18.15,0.00,0.00
6007, 2014-03-09 23:40:08,3.52,92.07,6.75,18.15,0.00,0.00
6007, 2014-03-09 23:39:38,3.52,91.87,6.75,18.15,0.00,0.00
6007, 2014-03-09 23:39:08,3.52,91.67,6.81,18.15,0.00,0.00
6007, 2014-03-09 23:38:33,3.50,91.37,6.81,18.15,0.00,0.00
6007, 2014-03-09 23:38:09,3.51,91.22,6.75,18.15,0.00,0.00
6007, 2014-03-09 23:38:03,3.51,91.22,6.75,18.15,0.00,0.00
6007, 2014-03-09 23:37:57,3.51,91.22,6.75,18.15,0.00,0.00
6007, 2014-03-09 23:37:27,3.54,91.08,6.81,18.15,0.00,0.00
6007, 2014-03-09 23:36:57,3.56,90.96,6.81,18.20,0.00,0.00
6007, 2014-03-09 23:34:30,3.68,90.61,6.81,18.15,0.00,0.00
6007, 2014-03-09 23:33:30,3.74,90.68,6.81,18.15,0.00,0.00
6007, 2014-03-09 23:30:31,3.95,91.46,6.81,18.15,0.00,0.00
6007, 2014-03-09 23:30:00,4.00,91.65,6.81,18.15,0.00,0.00
6007, 2014-03-09 23:29:00,4.05,91.96,6.81,18.20,0.00,0.00
6007, 2014-03-09 23:28:10,4.08,92.17,6.81,18.10,0.00,0.00
6007, 2014-03-09 23:26:05,4.14,92.76,6.81,18.15,0.00,0.00
6007, 2014-03-09 23:25:35,4.13,92.88,6.88,18.15,0.00,0.00
6007, 2014-03-09 23:25:04,4.15,92.94,6.81,18.15,0.00,0.00
6007, 2014-03-09 23:24:34,4.16,93.09,6.88,18.20,0.00,0.00
6007, 2014-03-09 23:24:16,4.15,93.14,6.88,18.15,0.00,0.00
6007, 2014-03-09 23:21:52,4.14,93.88,-0.06,18.15,0.00,0.00
6007, 2014-03-09 23:21:27,4.10,93.87,6.88,18.15,0.00,0.00
6007, 2014-03-09 23:20:51,4.06,93.81,6.94,18.15,0.00,0.00
6007, 2014-03-09 23:20:22,4.01,93.70,6.88,18.15,0.00,0.00
6007, 2014-03-09 23:19:57,3.98,93.61,6.88,18.10,0.00,0.00
6007, 2014-03-09 23:19:27,3.94,93.53,6.94,18.20,0.00,0.00
6007, 2014-03-09 23:18:57,3.90,93.39,6.94,18.15,0.00,0.00
6007, 2014-03-09 23:18:27,3.87,93.31,6.94,18.20,0.00,0.00
6007, 2014-03-09 23:17:25,3.82,93.10,6.94,18.20,0.00,0.00
6007, 2014-03-09 23:16:55,3.80,92.97,6.94,18.15,0.00,0.00
6007, 2014-03-09 23:16:38,3.79,92.89,6.94,18.15,0.00,0.00
6007, 2014-03-09 23:16:32,3.79,92.89,6.94,18.15,0.00,0.00
6007, 2014-03-09 23:16:26,3.79,92.89,6.94,18.15,0.00,0.00
6007, 2014-03-09 23:15:41,3.78,92.84,6.94,18.10,0.00,0.00
6007, 2014-03-09 23:15:11,3.76,92.83,6.94,18.20,0.00,0.00
6007, 2014-03-09 23:14:42,3.78,92.94,6.94,18.15,0.00,0.00
6007, 2014-03-09 23:13:48,3.78,93.16,6.94,18.15,0.00,0.00
6007, 2014-03-09 23:13:17,3.77,93.26,6.94,18.20,0.00,0.00
6007, 2014-03-09 23:10:24,3.68,93.01,6.94,18.20,0.00,0.00
6007, 2014-03-09 23:09:54,3.67,92.93,6.94,18.20,0.00,0.00
6007, 2014-03-09 23:09:20,3.66,92.81,6.94,18.15,0.00,0.00
6007, 2014-03-09 23:09:01,3.64,92.70,6.94,18.20,0.00,0.00
6007, 2014-03-09 23:08:21,3.64,92.70,6.94,18.20,0.00,0.00
6007, 2014-03-09 23:06:56,3.64,92.73,6.94,18.20,0.00,0.00
6007, 2014-03-09 23:06:34,3.64,92.75,7.00,18.20,0.00,0.00
6007, 2014-03-09 23:05:57,3.66,92.81,7.00,18.20,0.00,0.00
6007, 2014-03-09 23:05:04,3.66,93.01,7.00,18.15,0.00,0.00
6007, 2014-03-09 23:03:08,3.62,93.10,7.06,18.10,0.00,0.00
6007, 2014-03-09 23:02:38,3.62,93.05,7.00,18.15,0.00,0.00
6007, 2014-03-09 23:02:08,3.59,92.99,7.00,18.20,0.00,0.00
6007, 2014-03-09 23:01:39,3.58,92.94,7.06,18.20,0.00,0.00
6007, 2014-03-09 23:00:45,3.54,92.70,7.00,18.20,0.00,0.00
6007, 2014-03-09 22:58:58,3.46,92.06,7.06,18.15,0.00,0.00
6007, 2014-03-09 22:58:34,3.44,91.85,7.06,18.15,0.00,0.00
6007, 2014-03-09 22:58:28,3.44,91.85,7.06,18.15,0.00,0.00
6007, 2014-03-09 22:56:48,3.46,91.31,7.06,18.15,0.00,0.00
6007, 2014-03-09 22:55:18,3.52,91.17,7.06,18.20,0.00,0.00
6007, 2014-03-09 22:54:38,3.56,91.18,7.06,18.20,0.00,0.00
6007, 2014-03-09 22:54:00,3.60,91.30,7.06,18.15,0.00,0.00
6007, 2014-03-09 22:53:31,3.64,91.46,7.06,18.20,0.00,0.00
6007, 2014-03-09 22:51:32,3.75,92.13,7.13,18.20,0.00,0.00
6007, 2014-03-09 22:50:18,3.78,92.44,7.13,18.20,0.00,0.00
6007, 2014-03-09 22:48:28,3.84,92.81,7.13,18.15,0.00,0.00
6007, 2014-03-09 22:47:58,3.84,92.91,7.13,18.20,0.00,0.00
6007, 2014-03-09 22:47:34,3.84,92.96,7.13,18.20,0.00,0.00
6007, 2014-03-09 22:47:29,3.84,92.96,7.13,18.20,0.00,0.00
6007, 2014-03-09 22:46:59,3.84,92.98,7.13,18.20,0.00,0.00
6007, 2014-03-09 22:46:22,3.84,93.00,7.06,18.15,0.00,0.00
6007, 2014-03-09 22:45:22,3.83,92.95,7.13,18.15,0.00,0.00
6007, 2014-03-09 22:44:52,3.83,92.95,7.13,18.25,0.00,0.00
6007, 2014-03-09 22:44:08,3.83,92.85,7.19,18.20,0.00,0.00
6007, 2014-03-09 22:43:51,3.82,92.80,7.13,18.20,0.00,0.00
6007, 2014-03-09 22:43:45,3.82,92.80,7.13,18.20,0.00,0.00
6007, 2014-03-09 22:43:09,3.83,92.80,7.13,18.20,0.00,0.00
6007, 2014-03-09 22:42:39,3.84,92.91,7.19,18.20,0.00,0.00
6007, 2014-03-09 22:42:03,3.86,93.06,7.13,18.15,0.00,0.00
6007, 2014-03-09 22:41:33,3.88,93.24,7.19,18.20,0.00,0.00
6007, 2014-03-09 22:41:09,3.90,93.42,7.19,18.20,0.00,0.00
6007, 2014-03-09 22:40:33,3.90,93.57,7.19,18.25,0.00,0.00
6007, 2014-03-09 22:39:56,3.90,93.64,7.19,18.25,0.00,0.00
6007, 2014-03-09 22:39:26,3.89,93.66,7.19,18.20,0.00,0.00
6007, 2014-03-09 22:37:44,3.86,93.73,7.19,18.20,0.00,0.00
6007, 2014-03-09 22:35:33,3.80,93.79,7.19,18.25,0.00,0.00
6007, 2014-03-09 22:35:03,3.78,93.78,7.19,18.20,0.00,0.00
6007, 2014-03-09 22:34:33,3.75,93.72,7.25,18.25,0.00,0.00
6007, 2014-03-09 22:33:56,3.72,93.69,7.19,18.15,0.00,0.00
6007, 2014-03-09 22:33:26,3.70,93.66,7.25,18.20,0.00,0.00
6007, 2014-03-09 22:32:56,3.69,93.61,7.19,18.20,0.00,0.00
6007, 2014-03-09 22:32:26,3.68,93.61,7.25,18.20,0.00,0.00
6007, 2014-03-09 22:31:44,3.66,93.55,7.25,18.15,0.00,0.00
6007, 2014-03-09 22:31:26,3.64,93.52,7.19,18.20,0.00,0.00
6007, 2014-03-09 22:31:14,3.64,93.52,7.19,18.20,0.00,0.00
6007, 2014-03-09 22:30:44,3.64,93.50,7.25,18.15,0.00,0.00
6007, 2014-03-09 22:29:29,3.60,93.49,7.31,18.20,0.00,0.00
6007, 2014-03-09 22:28:59,3.58,93.48,7.25,18.20,0.00,0.00
6007, 2014-03-09 22:28:29,3.57,93.43,7.25,18.25,0.00,0.00
6007, 2014-03-09 22:27:18,3.50,93.16,7.25,18.25,0.00,0.00
6007, 2014-03-09 22:26:48,3.48,92.93,7.31,18.20,0.00,0.00
6007, 2014-03-09 22:26:18,3.44,92.70,7.25,18.25,0.00,0.00
6007, 2014-03-09 22:24:50,3.46,92.66,7.31,18.20,0.00,0.00
6007, 2014-03-09 22:23:36,3.49,92.91,7.31,18.20,0.00,0.00
6007, 2014-03-09 22:22:54,3.48,92.88,7.31,18.25,0.00,0.00
6007, 2014-03-09 22:22:24,3.48,92.79,7.31,18.20,0.00,0.00
6007, 2014-03-09 22:19:24,3.46,92.51,7.31,18.20,0.00,0.00
6007, 2014-03-09 22:18:54,3.48,92.54,7.31,18.25,0.00,0.00
6007, 2014-03-09 22:17:20,3.46,92.51,7.38,18.20,0.00,0.00
6007, 2014-03-09 22:16:50,3.44,92.45,7.38,18.20,0.00,0.00
6007, 2014-03-09 22:16:21,3.44,92.33,7.31,18.20,0.00,0.00
6007, 2014-03-09 22:15:50,3.43,92.20,7.31,18.25,0.00,0.00
6007, 2014-03-09 22:15:02,3.42,92.00,7.38,18.20,0.00,0.00
6007, 2014-03-09 22:14:32,3.41,91.85,7.38,18.25,0.00,0.00
6007, 2014-03-09 22:14:03,3.39,91.72,7.38,18.20,0.00,0.00
6007, 2014-03-09 22:12:52,3.40,91.42,7.38,18.20,0.00,0.00
6007, 2014-03-09 22:12:20,3.40,91.29,7.38,18.25,0.00,0.00
6007, 2014-03-09 22:11:51,3.40,91.19,7.38,18.25,0.00,0.00
6007, 2014-03-09 22:11:05,3.43,91.05,7.38,18.20,0.00,0.00
6007, 2014-03-09 22:10:28,3.44,91.05,7.38,18.20,0.00,0.00
6007, 2014-03-09 22:09:58,3.44,91.05,7.44,18.25,0.00,0.00
6007, 2014-03-09 22:09:00,3.46,91.01,7.44,18.20,0.00,0.00
6007, 2014-03-09 22:08:30,3.47,90.86,7.44,18.25,0.00,0.00
6007, 2014-03-09 22:08:01,3.47,90.66,7.44,18.25,0.00,0.00
6007, 2014-03-09 22:07:35,3.48,90.46,7.44,18.25,0.00,0.00
6007, 2014-03-09 22:06:54,3.51,90.27,7.44,18.20,0.00,0.00
6007, 2014-03-09 22:06:24,3.54,90.18,7.44,18.25,0.00,0.00
6007, 2014-03-09 22:05:54,3.58,90.24,7.44,18.25,0.00,0.00
6007, 2014-03-09 22:05:29,3.60,90.29,7.44,18.29,0.00,0.00
6007, 2014-03-09 22:04:26,3.66,90.53,7.44,18.25,0.00,0.00
6007, 2014-03-09 22:03:58,3.68,90.66,7.44,18.29,0.00,0.00
6007, 2014-03-09 22:03:27,3.72,90.82,7.44,18.20,0.00,0.00
6007, 2014-03-09 22:02:25,3.76,90.99,7.44,18.25,0.00,0.00
6007, 2014-03-09 22:01:54,3.78,91.09,7.44,18.25,0.00,0.00
6007, 2014-03-09 22:00:39,3.82,91.15,7.50,18.29,0.00,0.00
6007, 2014-03-09 22:00:09,3.82,91.15,7.50,18.34,0.00,0.00
6007, 2014-03-09 21:59:39,3.84,91.16,7.44,18.29,0.00,0.00
6007, 2014-03-09 21:56:03,3.92,91.15,7.56,18.29,0.00,0.00
6007, 2014-03-09 21:55:34,3.92,91.13,7.50,18.25,0.00,0.00
6007, 2014-03-09 21:55:03,3.92,91.18,7.50,18.29,0.00,0.00
6007, 2014-03-09 21:52:14,3.95,90.98,7.50,18.25,0.00,0.00
6007, 2014-03-09 21:52:07,3.95,90.98,7.50,18.25,0.00,0.00
6007, 2014-03-09 21:49:56,3.96,90.76,7.56,18.25,0.00,0.00
6007, 2014-03-09 21:49:26,3.95,90.71,7.56,18.29,0.00,0.00
6007, 2014-03-09 21:48:56,3.96,90.53,7.56,18.25,0.00,0.00
6007, 2014-03-09 21:48:27,3.96,90.33,7.56,18.29,0.00,0.00
6007, 2014-03-09 21:47:58,3.96,90.18,7.56,18.25,0.00,0.00
6007, 2014-03-09 21:47:22,3.96,90.08,7.56,18.29,0.00,0.00
6007, 2014-03-09 21:46:52,3.98,89.91,7.56,18.29,0.00,0.00
6007, 2014-03-09 21:46:04,3.98,89.53,7.63,18.25,0.00,0.00
6007, 2014-03-09 21:45:35,4.01,89.33,7.63,18.29,0.00,0.00
6007, 2014-03-09 21:45:04,4.02,89.19,7.63,18.25,0.00,0.00
6007, 2014-03-09 21:44:34,4.03,89.06,7.63,18.25,0.00,0.00
6007, 2014-03-09 21:43:58,4.07,89.07,7.63,18.25,0.00,0.00
6007, 2014-03-09 21:43:29,4.09,89.08,7.63,18.29,0.00,0.00
6007, 2014-03-09 21:42:58,4.13,89.06,7.63,18.25,0.00,0.00
6007, 2014-03-09 21:42:29,4.12,89.08,7.63,18.29,0.00,0.00
6007, 2014-03-09 21:41:12,4.19,89.18,7.63,18.29,0.00,0.00
6007, 2014-03-09 21:40:43,4.21,89.18,7.63,18.29,0.00,0.00
6007, 2014-03-09 21:40:12,4.22,88.98,7.63,18.29,0.00,0.00
6007, 2014-03-09 21:39:53,4.22,88.88,7.63,18.29,0.00,0.00
6007, 2014-03-09 21:39:23,4.27,88.89,7.63,18.29,0.00,0.00
6007, 2014-03-09 21:38:53,4.27,88.99,7.63,18.25,0.00,0.00
6007, 2014-03-09 21:38:23,4.31,89.21,7.63,18.29,0.00,0.00
6007, 2014-03-09 21:37:41,4.34,89.49,7.63,18.25,0.00,0.00
6007, 2014-03-09 21:37:11,4.36,89.68,7.63,18.29,0.00,0.00
6007, 2014-03-09 21:36:42,4.38,89.88,7.69,18.29,0.00,0.00
6007, 2014-03-09 21:36:11,4.39,90.04,7.69,18.25,0.00,0.00
6007, 2014-03-09 21:35:26,4.38,90.21,7.69,18.25,0.00,0.00
6007, 2014-03-09 21:34:49,4.39,90.24,7.69,18.25,0.00,0.00
6007, 2014-03-09 21:34:21,4.38,90.19,7.69,18.29,0.00,0.00
6007, 2014-03-09 21:33:33,4.36,90.01,7.69,18.25,0.00,0.00
6007, 2014-03-09 21:33:02,4.36,89.90,7.69,18.29,0.00,0.00
6007, 2014-03-09 21:32:33,4.34,89.82,7.69,18.29,0.00,0.00
6007, 2014-03-09 21:32:04,4.33,89.72,7.69,18.29,0.00,0.00
6007, 2014-03-09 21:31:05,4.32,89.46,7.69,18.34,0.00,0.00
6007, 2014-03-09 21:30:35,4.33,89.31,7.69,18.25,0.00,0.00
6007, 2014-03-09 21:30:06,4.32,89.16,7.75,18.25,0.00,0.00
6007, 2014-03-09 21:29:06,4.30,88.65,7.75,18.29,0.00,0.00
6007, 2014-03-09 21:28:35,4.32,88.45,7.69,18.29,0.00,0.00
6007, 2014-03-09 21:28:05,4.34,88.30,7.75,18.25,0.00,0.00
6007, 2014-03-09 21:26:55,4.39,88.24,7.75,18.29,0.00,0.00
6007, 2014-03-09 21:26:25,4.39,88.29,7.75,18.34,0.00,0.00
6007, 2014-03-09 21:25:55,4.41,88.32,7.75,18.29,0.00,0.00
6007, 2014-03-09 21:25:11,4.43,88.25,7.75,18.29,0.00,0.00
6007, 2014-03-09 21:24:41,4.45,88.17,7.75,18.34,0.00,0.00
6007, 2014-03-09 21:24:11,4.46,88.02,7.75,18.34,0.00,0.00
6007, 2014-03-09 21:23:41,4.50,87.98,7.75,18.34,0.00,0.00
6007, 2014-03-09 21:23:06,4.50,87.93,7.75,18.29,0.00,0.00
6007, 2014-03-09 21:22:44,4.52,87.91,7.75,18.34,0.00,0.00
6007, 2014-03-09 21:22:06,4.55,87.92,7.75,18.34,0.00,0.00
6007, 2014-03-09 21:21:36,4.58,87.92,7.81,18.34,0.00,0.00
6007, 2014-03-09 21:20:49,4.62,88.01,7.75,18.29,0.00,0.00
6007, 2014-03-09 21:20:20,4.63,88.12,7.75,18.34,0.00,0.00
6007, 2014-03-09 21:19:01,4.69,88.46,7.81,18.29,0.00,0.00
6007, 2014-03-09 21:18:31,4.71,88.54,7.81,18.29,0.00,0.00
6007, 2014-03-09 21:18:01,4.72,88.60,7.81,18.34,0.00,0.00
6007, 2014-03-09 21:17:37,4.72,88.60,7.81,18.34,0.00,0.00
6007, 2014-03-09 21:17:32,4.72,88.60,7.81,18.34,0.00,0.00
6007, 2014-03-09 21:16:56,4.75,88.61,7.81,18.29,0.00,0.00
6007, 2014-03-09 21:16:25,4.76,88.58,7.81,18.29,0.00,0.00
6007, 2014-03-09 21:15:55,4.74,88.50,7.81,18.34,0.00,0.00
6007, 2014-03-09 21:15:26,4.76,88.40,7.88,18.29,0.00,0.00
6007, 2014-03-09 21:14:33,4.75,88.12,7.81,18.29,0.00,0.00
6007, 2014-03-09 21:14:03,4.77,87.95,7.81,18.34,0.00,0.00
6007, 2014-03-09 21:13:33,4.79,87.85,7.88,18.34,0.00,0.00
6007, 2014-03-09 21:13:03,4.80,87.80,7.81,18.29,0.00,0.00
6007, 2014-03-09 21:12:37,4.82,87.75,7.81,18.29,0.00,0.00
6007, 2014-03-09 21:12:07,4.84,87.78,7.88,18.29,0.00,0.00
6007, 2014-03-09 21:11:38,4.86,87.87,7.88,18.34,0.00,0.00
6007, 2014-03-09 21:11:07,4.88,87.95,7.88,18.29,0.00,0.00
6007, 2014-03-09 21:10:23,4.88,88.08,7.81,18.29,0.00,0.00
6007, 2014-03-09 21:09:53,4.90,88.03,7.88,18.34,0.00,0.00
6007, 2014-03-09 21:09:22,4.92,87.88,7.88,18.29,0.00,0.00
6007, 2014-03-09 21:08:53,4.92,87.78,7.88,18.29,0.00,0.00
6007, 2014-03-09 21:08:16,4.92,87.73,7.88,18.29,0.00,0.00
6007, 2014-03-09 21:07:46,4.94,87.76,7.88,18.34,0.00,0.00
6007, 2014-03-09 21:07:16,4.96,87.81,7.94,18.29,0.00,0.00
6007, 2014-03-09 21:06:09,4.99,87.59,7.88,18.29,0.00,0.00
6007, 2014-03-09 21:05:39,5.00,87.85,7.88,18.34,0.00,0.00
6007, 2014-03-09 21:05:09,5.00,87.95,7.88,18.34,0.00,0.00
6007, 2014-03-09 21:04:39,5.01,87.85,7.94,18.29,0.00,0.00
6007, 2014-03-09 21:04:08,5.00,87.46,7.94,18.34,0.00,0.00
6007, 2014-03-09 21:03:38,5.00,87.08,7.88,18.34,0.00,0.00
6007, 2014-03-09 21:03:08,5.00,86.87,7.88,18.39,0.00,0.00
6007, 2014-03-09 21:02:37,5.02,86.85,7.94,18.34,0.00,0.00
6007, 2014-03-09 21:02:03,5.04,86.99,7.94,18.29,0.00,0.00
6007, 2014-03-09 21:01:58,5.04,86.99,7.94,18.29,0.00,0.00
6007, 2014-03-09 21:01:27,5.04,87.01,7.94,18.34,0.00,0.00
6007, 2014-03-09 21:00:57,5.04,86.78,7.94,18.34,0.00,0.00
6007, 2014-03-09 21:00:11,5.04,86.13,7.94,18.29,0.00,0.00
6007, 2014-03-09 20:59:40,5.06,86.17,7.94,18.34,0.00,0.00
6007, 2014-03-09 20:59:11,5.07,86.27,7.94,18.34,0.00,0.00
6007, 2014-03-09 20:58:40,5.08,86.17,7.94,18.34,0.00,0.00
6007, 2014-03-09 20:57:52,5.08,85.81,-0.06,18.29,0.00,0.00
6007, 2014-03-09 20:57:22,5.10,85.48,7.94,18.34,0.00,0.00
6007, 2014-03-09 20:56:52,5.10,85.19,7.94,18.29,0.00,0.00
6007, 2014-03-09 20:56:21,5.12,84.78,7.94,18.34,0.00,0.00
6007, 2014-03-09 20:55:38,5.13,84.00,8.00,18.34,0.00,0.00
6007, 2014-03-09 20:55:08,5.16,83.59,8.00,18.34,0.00,0.00
6007, 2014-03-09 20:54:39,5.18,83.28,7.94,18.34,0.00,0.00
6007, 2014-03-09 20:53:35,5.23,82.69,8.00,18.34,0.00,0.00
6007, 2014-03-09 20:53:06,5.25,82.45,8.00,18.39,0.00,0.00
6007, 2014-03-09 20:52:36,5.29,82.28,8.00,18.39,0.00,0.00
6007, 2014-03-09 20:52:07,5.32,82.10,8.00,18.34,0.00,0.00
6007, 2014-03-09 20:51:37,5.36,81.95,8.00,18.34,0.00,0.00
6007, 2014-03-09 20:51:07,5.36,81.74,8.00,18.39,0.00,0.00
6007, 2014-03-09 20:50:37,5.42,81.54,8.00,18.34,0.00,0.00
6007, 2014-03-09 20:50:07,5.46,81.42,8.00,18.39,0.00,0.00
6007, 2014-03-09 20:49:44,5.48,81.40,8.00,18.34,0.00,0.00
6007, 2014-03-09 20:49:13,5.53,81.36,8.06,18.39,0.00,0.00
6007, 2014-03-09 20:48:42,5.58,81.39,8.00,18.39,0.00,0.00
6007, 2014-03-09 20:48:13,5.62,81.40,8.00,18.39,0.00,0.00
6007, 2014-03-09 20:47:41,5.64,81.43,8.00,18.34,0.00,0.00
6007, 2014-03-09 20:47:11,5.68,81.50,8.00,18.39,0.00,0.00
6007, 2014-03-09 20:46:41,5.72,81.53,8.06,18.34,0.00,0.00
6007, 2014-03-09 20:46:12,5.76,81.57,8.06,18.34,0.00,0.00
6007, 2014-03-09 20:45:12,5.80,81.84,8.06,18.39,0.00,0.00
6007, 2014-03-09 20:44:41,5.84,82.06,8.06,18.34,0.00,0.00
6007, 2014-03-09 20:44:12,5.87,82.33,8.06,18.34,0.00,0.00
6007, 2014-03-09 20:43:21,5.90,82.76,8.06,18.34,0.00,0.00
6007, 2014-03-09 20:42:51,5.90,82.92,8.06,18.34,0.00,0.00
6007, 2014-03-09 20:41:17,5.92,82.98,8.13,18.29,0.00,0.00
6007, 2014-03-09 20:40:47,5.94,82.88,8.06,18.39,0.00,0.00
6007, 2014-03-09 20:40:17,5.94,82.72,8.06,18.39,0.00,0.00
6007, 2014-03-09 20:39:48,5.94,82.56,8.13,18.39,0.00,0.00
6007, 2014-03-09 20:39:20,5.94,82.35,8.13,18.34,0.00,0.00
6007, 2014-03-09 20:39:14,5.94,82.35,8.13,18.34,0.00,0.00
